Class	cancer	cancer	cancer	cancer	cancer	cancer	cancer	cancer	cancer	cancer	cancer	cancer	cancer	cancer	cancer	cancer	cancer	cancer	cancer	cancer	cancer	cancer	cancer	cancer	cancer	cancer	cancer	cancer	cancer	cancer	cancer	cancer	cancer	cancer	cancer	non-tumor	non-tumor	non-tumor	non-tumor	non-tumor	non-tumor	non-tumor	non-tumor	non-tumor	non-tumor	non-tumor	non-tumor	non-tumor	non-tumor	non-tumor	non-tumor	non-tumor	non-tumor	non-tumor	non-tumor	non-tumor	non-tumor	non-tumor	non-tumor	non-tumor	non-tumor	non-tumor	non-tumor	non-tumor	non-tumor	non-tumor	non-tumor	non-tumor	non-tumor	non-tumor
225055_at	0.34215951	0.401409864	0.094178103	0.275017709	0.414733917	0.411354393	0.415300429	0.44184497	0.310773253	0.290066987	0.254227161	0.299669355	0.404693246	0.188884929	0.242439508	0.418147296	0.490337998	0.156139106	0.353492022	0.363189906	0.416436315	0.292137623	0.331133902	0.417576015	0.40634656	0.517620027	0.404693246	0.337069541	0.246592849	0.246971995	0.385433227	0.413039982	0.45953998	0.380774468	0.303482115	0.344962865	0.36565268	0.341694146	0.326624632	0.354931504	0.389624745	0.348258197	0.358310878	0.357826322	0.376682103	0.382320851	0.333406836	0.392269313	0.36123094	0.358310878	0.394399017	0.394933432	0.332496166	0.301783621	0.417576015	0.360255152	0.362209171	0.296306759	0.299669355	0.334319472	0.386476606	0.368629038	0.340765059	0.370125979	0.310773253	0.340301275	0.355894089	0.345901638	0.374652624	0.372131139
225056_at	0.558112741	0.26236394	0.373137712	0.049438562	0.253458798	0.198260322	0.324834287	0.157464191	0.39280054	0.190265939	0.279442966	0.456949681	0.156801403	0.29463461	0.299669355	0.279442966	0.273019314	0.348258197	0.260026097	0.156801403	0.022617631	0.318626463	0.091635406	0.277426511	0.304333776	0.181336433	0.105313972	0.217419297	0.26236394	0.281062186	0.168473095	0.12773706	0.239812732	0.026562557	0.405794591	0.191649646	0.250014812	0.435757637	0.215980023	0.235338241	0.618894041	0.385433227	0.368131369	0.295052081	0.323941946	0.245456979	0.382837743	0.256539017	0.311205864	0.187162444	0.357826322	0.216699243	0.179291084	0.341694146	0.306898445	0.408007801	0.199660271	0.208478004	0.326176345	0.169481069	0.284317017	0.256153017	0.208122969	0.235338241	0.190611601	0.306041926	0.105632611	0.367634356	0.209544256	0.363681197
225172_at	0.376682103	0.50822109	0.440006644	0.34873116	0.505159199	0.258473396	0.526537478	0.491785407	0.31730774	0.416436315	0.367137969	0.270235062	0.301359981	0.438786894	0.443076432	0.337529659	0.371628851	0.39707914	0.408563316	0.413603693	0.366642237	0.41871956	0.337990314	0.285952777	0.27702421	0.474196017	0.38491267	0.350628704	0.436965942	0.388572335	0.396004677	0.380260468	0.409119725	0.399237871	0.344026238	0.297564834	0.318626463	0.328422576	0.269838572	0.31034103	0.368131369	0.281062186	0.314682245	0.290066987	0.345431983	0.281873822	0.314682245	0.258861154	0.200712174	0.289241254	0.329324394	0.289653927	0.279442966	0.309909254	0.312072396	0.29463461	0.30732733	0.379234552	0.327972353	0.328422576	0.271028966	0.323941946	0.316430837	0.324387878	0.326176345	0.278232098	0.300513893	0.317746878	0.297984988	0.316430837
225208_s_at	0.306041926	0.348258197	0.438178778	0.461497158	0.295052081	0.411915332	0.384392828	0.359768182	0.378211468	0.336150825	0.362209171	0.368131369	0.347785771	0.339375317	0.306898445	0.458242089	0.364173144	0.375665993	0.400322199	0.379747152	0.410235256	0.328422576	0.282686859	0.397617608	0.369626343	0.431563646	0.396004677	0.355894089	0.456305504	0.456949681	0.451833397	0.393865407	0.388047278	0.453104585	0.353013366	0.329324394	0.384392828	0.485329181	0.426249057	0.35879606	0.408007801	0.36123094	0.385433227	0.426249057	0.414733917	0.443076432	0.388047278	0.396004677	0.389624745	0.389624745	0.457595199	0.42860052	0.434553832	0.417005688	0.419866979	0.380260468	0.41871956	0.332496166	0.528191984	0.346842587	0.369127363	0.444312662	0.36123094	0.408563316	0.423332989	0.371628851	0.411354393	0.415300429	0.399237871	0.440618247
225233_at	0.225032181	0.289653927	0.037621785	0.057751682	0.282686859	0.07157734	0.314682245	0.268650979	0.104039744	0.285952777	0.239064485	0.026562786	0.19234252	0.356376261	0.257698804	0.033533219	0.228691906	0.238317266	0.214544088	0.169144943	0.064848132	0.178610533	0.043989666	0.080506504	0.036605109	0.320833266	0.315993041	0.04729972	0.424496353	0.347313911	0.207059085	0.290066987	0.274217367	0.31686908	0.091953225	0.043989666	0.083688214	0.171837851	0.175555542	0.144622594	0.202117294	0.058399294	0.078914531	0.036435276	0.126447588	0.119054809	0.069978267	0.040652443	0.062274102	0.024422679	0.16245082	0.064848132	0.04762939	0.027270475	0.097993284	0.01667323	0.023342185	0.060177449	0.104358256	0.004840709	0.068377383	0.062274102	0.099901766	0.121943429	0.030771544	0.01986682	0.115210898	0.040987518	0.01667323	0.066453665
225237_s_at	0.326176345	0.416436315	0.139400885	0.117772587	0.409677029	0.135176092	0.416436315	0.409677029	0.100856289	0.403047711	0.369127363	0.242439508	0.281873822	0.483914018	0.376682103	0.234966964	0.323941946	0.352057785	0.405243486	0.446799666	0.165791214	0.385954529	0.297145098	0.093860239	0.010752764	0.410235256	0.373641998	0.198610038	0.570599914	0.418147296	0.316430837	0.463467002	0.34873116	0.388572335	0.088298231	0.184072316	0.104995362	0.131936401	0.181336433	0.163117856	0.112652645	0.093860239	0.170826957	0.163117856	0.205289841	0.182703108	0.126447588	0.184757873	0.157795772	0.192689225	0.134851739	0.14987047	0.144949794	0.071896955	0.120979987	0.109459184	0.182019457	0.151186764	0.158127472	0.154485419	0.19442533	0.111055344	0.221032456	0.155808136	0.142661497	0.205289841	0.184072316	0.263145596	0.169817328	0.188540101
225238_at	0.284725428	0.376682103	0.122586057	0.08750359	0.380774468	0.04132228	0.387522966	0.345901638	0.129350618	0.337990314	0.299247682	0.190957442	0.250014812	0.427422702	0.349678814	0.167466372	0.279039025	0.323941946	0.413603693	0.432756424	0.017053856	0.364173144	0.282280177	0.103721268	0.031464972	0.358310878	0.330680788	0.089410663	0.502885044	0.378722638	0.293384433	0.373137712	0.337069541	0.31511876	0.077640302	0.122907467	0.042658284	0.1338792	0	0.128704965	0.135176092	0.018187525	0.11073602	0.165791214	0.0706181	0.081461295	0.091953225	0.025496051	0.154485419	0.118413582	0.044653714	0.063240156	0.142988086	0.039645292	0.112333089	0.176233381	0.129027754	0.104676791	0.040317051	0.181336433	0.138749897	0.08018817	0.090999767	0.167131066	0.013965082	0.120979987	0.09831132	0.112652645	0.08813931	0.162117496
225240_s_at	0.559991539	0.709145784	0.403047711	0.38491267	0.69536835	0.319066912	0.675858557	0.672543585	0.387522966	0.679239452	0.66452378	0.474196017	0.45953998	0.689813197	0.656852365	0.401954979	0.518418372	0.618894041	0.648055792	0.623884141	0.296306759	0.61766547	0.555321813	0.393332571	0.357826322	0.69536835	0.6452142	0.456949681	0.780181646	0.675858557	0.549834609	0.746521235	0.591237903	0.621373653	0.452468336	0.418147296	0.432159483	0.423914164	0.397617608	0.466778785	0.359281808	0.29672572	0.420442164	0.389624745	0.487465084	0.45119974	0.422752827	0.411915332	0.337529659	0.40414387	0.411354393	0.408563316	0.44184497	0.323941946	0.394933432	0.415867895	0.44493258	0.455021173	0.408563316	0.466778785	0.426835358	0.443076432	0.470127434	0.4860394	0.435155183	0.393865407	0.495436609	0.341229349	0.446176082	0.4860394
225280_x_at	0.421018332	0.45119974	0.229426607	0.361719757	0.361719757	0.396004677	0.381804675	0.390152127	0.290894151	0.329776049	0.245078892	0.230898827	0.481804162	0.286772758	0.366642237	0.470801681	0.47351405	0.327073395	0.321276009	0.324834287	0.319066912	0.325281173	0.382320851	0.494702578	0.403047711	0.191303462	0.507452428	0.313375384	0.289653927	0.290894151	0.253075033	0.573578715	0.425079554	0.246213958	0.270235062	0.293800801	0.345901638	0.297564834	0.270235062	0.340765059	0.306469977	0.317746878	0.353492022	0.27702421	0.288005412	0.209900066	0.28309387	0.381289214	0.390680254	0.337990314	0.345431983	0.35879606	0.323496461	0.239064485	0.414168328	0.315993041	0.306469977	0.301783621	0.322162807	0.305187047	0.390152127	0.351580858	0.33660993	0.275418341	0.290480375	0.265104949	0.322606891	0.217059165	0.332041591	0.237198278
225285_at	0.496172577	0.618894041	0.366642237	0.551649988	0.582754731	0.399779618	0.455021173	0.659881592	0.462152362	0.659881592	0.59782213	0.482505739	0.502131164	0.515239298	0.51287955	0.202820972	0.296306759	0.52736342	0.510540307	0.51131779	0.44184497	0.384392828	0.44184497	0.35879606	0.356376261	0.198260322	0.357342392	0.391209155	0.470801681	0.430375189	0.31730774	0.440006644	0.474879593	0.355894089	0.359768182	0.404693246	0.390152127	0.432159483	0.449306428	0.411354393	0.368629038	0.387522966	0.429782569	0.377700984	0.51287955	0.382837743	0.42801109	0.403595358	0.379234552	0.398696959	0.341229349	0.412477195	0.491060764	0.34262538	0.392269313	0.324387878	0.417005688	0.360255152	0.448050559	0.446799666	0.403595358	0.402500927	0.44555372	0.399237871	0.380774468	0.472154766	0.414733917	0.409119725	0.437571794	0.480406046
225286_at	0.456949681	0.420442164	0.224302948	0.31686908	0.393332571	0.429191023	0.372634083	0.410794377	0.351104498	0.313375384	0.195121005	0.275017709	0.504399061	0.266677886	0.401954979	0.472833633	0.497650325	0.31994921	0.36269924	0.338451475	0.329324394	0.317746878	0.359281808	0.485329181	0.399237871	0.049438562	0.474879593	0.311205864	0.180654034	0.282280177	0.154155046	0.5192191	0.470127434	0.200186044	0.264712483	0.294217527	0.338913143	0.273418337	0.233484283	0.353013366	0.318186462	0.300936729	0.327972353	0.302632064	0.108821027	0.134851739	0.300091416	0.375158966	0.372634083	0.288828939	0.351104498	0.298826396	0.286772758	0.13290742	0.408007801	0.316430837	0.24168773	0.172512501	0.280656874	0.333862901	0.382320851	0.322606891	0.301783621	0.13777414	0.207059085	0.297145098	0.279039025	0.241312221	0.305614293	0.190957442
225288_at	0.391738832	0.171163782	0.010752764	0.213469327	0.210968718	0.084006257	0.179972246	0.151845589	0.245078892	0.224302948	0.291722775	0.047958829	0.240561962	0.396004677	0.384392828	0.258861154	0.108183034	0.386999398	0.050586566	0.15547727	0.161451235	0.092271052	0.090364128	0.007077435	0.090681948	0.055805396	0.185444087	0.12162222	0.234595925	0.04199088	0.015907578	0.034561027	0.234225139	0.215980023	0.01277735	0.126125395	0.067415908	0.013965082	0.171163782	0.086549938	0.070458159	0.179631591	0.048288047	0.156470194	0.113931358	0.021340791	0.013571184	0.082097687	0.08018817	0.044653714	0.203173101	0.030771544	0.073813334	0.087821454	0.04762939	0.130966127	0.06436599	0.036944382	0.118413582	0.060661752	0.1342033	0.084642276	0.026562786	0.119696289	0.103084408	0.111374706	0.054504812	0.024063332	0.125803277	0.030945033
225344_at	0.440618247	0.513663828	0.639656544	0.59782213	0.52325964	0.565718591	0.508991957	0.498392135	0.585898101	0.585898101	0.45953998	0.559991539	0.57558614	0.419866979	0.386476606	0.483209014	0.646629572	0.566686749	0.596710801	0.417005688	0.641030729	0.574580252	0.51603049	0.627710044	0.589086473	0.675858557	0.558112741	0.565718591	0.426249057	0.574580252	0.535771608	0.593410611	0.731319368	0.525714159	0.567658901	0.622624934	0.568635166	0.656852365	0.591237903	0.581716597	0.521636009	0.6452142	0.588018596	0.568635166	0.574580252	0.563794136	0.580683291	0.593410611	0.643809378	0.612823844	0.578630686	0.601191044	0.57258153	0.570599914	0.61766547	0.56283778	0.551649988	0.593410611	0.6583606	0.57258153	0.611631036	0.592321575	0.620130003	0.594505131	0.59893924	0.606926918	0.591237903	0.593410611	0.570599914	0.626426518
225381_at	0.010546379	0.016482193	0.055155426	0.097993284	0.041656729	0.018936899	0.029028418	0.09640339	0.024063332	0.054179262	0.059046358	0.066453665	0.022980344	0.023161264	0.024063332	0.097993284	0.34262538	0.081779502	0.034561027	0.024422679	0.037959926	0.026207916	0.003506495	0.007077435	0.00201183	0.030424032	0.040149193	0.054830201	0.064205244	0.020790122	0.032845736	0.092906706	0.373137712	0.114251167	0.027975531	0.007355207	0.031291746	0.049274385	0.044985339	0.101492763	0.015522444	0.026916968	0.007793596	0.167466372	0.024781236	0.04960274	0.104358256	0.085278228	0.058399294	0.053527653	0.006008726	0.03387627	0.030771544	0.038972076	0.007574401	0.060984455	0.048617043	0.017433083	0.052548945	0.060338926	0.055805396	0.089410663	0.04365724	0.007355207	0.010339994	0.011570035	0.007574401	0.016291155	0.014552172	0.08018817
225386_s_at	0.201765731	0.151186764	0.430968881	0.410794377	0.025139021	0.548931956	0.255767286	0.077321641	0.530693769	0.361719757	0.413603693	0.487465084	0.547136545	0.340301275	0.406899422	0.390680254	0.476939827	0.21994625	0.193036094	0.100856289	0.493970454	0.259249181	0.433953583	0.576596498	0.549834609	0.570599914	0.406899422	0.447424501	0.351580858	0.603466809	0.460190982	0.545354068	0.010749017	0.451833397	0.44493258	0.486751348	0.506685853	0.509765029	0.474196017	0.471477449	0.529857159	0.545354068	0.531533122	0.520827889	0.524893403	0.541827023	0.547136545	0.508991957	0.533220053	0.544467568	0.529857159	0.546243668	0.447424501	0.528191984	0.585898101	0.50822109	0.469454706	0.522446573	0.524893403	0.461497158	0.558112741	0.514450371	0.493970454	0.563794136	0.483914018	0.513663828	0.441231012	0.513663828	0.455662668	0.532375216
225388_at	0.233114228	0.147571176	0.021889489	0.197561443	0.038972192	0.165456578	0.222120643	0.032156345	0.05189557	0.101970188	0.093860239	0.030597787	0.131936401	0.151186764	0.102447666	0.148227572	0.026916968	0.071896955	0.086867832	0.040652443	0.075727694	0.149541676	0.298405498	0.204230607	0.235338241	0.322162807	0.128382251	0.058075555	0.155808136	0.092271052	0.220670179	0.062274102	0.108183034	0.230898827	0.04729972	0.36269924	0.187162444	0.147243127	0.401954979	0.239064485	0.006455365	0.353492022	0.259249181	0.282280177	0.222120643	0.252691537	0.266677886	0.246971995	0.122586057	0.403595358	0.198610038	0.185100898	0.266284198	0.393332571	0.320833266	0.089410663	0.25461176	0.389098167	0.229426607	0.274217367	0.314682245	0.213469327	0.243569121	0.280656874	0.265890807	0.345431983	0.145277098	0.159455478	0.273019314	0.195469096
225548_at	0.173525542	0.227958128	0.08813931	0.035244044	0.010132123	0.06709525	0.021157566	0.301783621	0.072535984	0.059854433	0.177590847	0.008008374	0.030945033	0.333406836	0.414168328	0.144295484	0.054504812	0.194773078	0.105951279	0.450567365	0.046474494	0.104995362	0.053853542	0.092588879	0.048781432	0.026562786	0.062596224	0.049930885	0.344026238	0.034902748	0.033533219	0.19234252	0.017810958	0.118413597	0.057751682	0	0.026739877	0.044321824	0.097357281	0.009924251	0.198610038	0.016291155	0.089410663	0.026562786	0.103721268	0.063561954	0.028151318	0.056130152	0.030075975	0.013965082	0.049274385	0.013175303	0.036605109	0.134851739	0.073494084	0.026207916	0.014941476	0.010132123	0.042658284	0.026562786	0.014747261	0.126769841	0.015907578	0.071257658	0.006236002	0.04199088	0.010132123	0.053527653	0.023703175	0.082733966
225563_at	0.699182212	0.848193526	0.675858557	0.615230381	0.828838408	0.502885044	0.823256075	0.828838408	0.675858557	0.670909762	0.699182212	0.564754367	0.52902323	0.641030729	0.646629572	0.571588576	0.588018596	0.689813197	0.738707006	0.707100749	0.649493039	0.749232173	0.586955786	0.540081978	0.57258153	0.770034313	0.689813197	0.583797574	0.639656544	0.674193025	0.61766547	0.69536835	0.614023626	0.672543585	0.603466809	0.557178795	0.563794136	0.53406775	0.556248546	0.569615483	0.63030231	0.496172577	0.560936511	0.545354068	0.63030231	0.578630686	0.560936511	0.541827023	0.487465084	0.552562773	0.540081978	0.53748697	0.530693769	0.543584287	0.524893403	0.601191044	0.540952981	0.570599914	0.525714159	0.543584287	0.540081978	0.56283778	0.565718591	0.601191044	0.563794136	0.543584287	0.586955786	0.502885044	0.553478956	0.61766547
225591_at	0.254227161	0.360742748	0.289653927	0.405243486	0.388572335	0.359768182	0.40414387	0.41871956	0.325728536	0.371127218	0.370626271	0.324834287	0.390680254	0.454380989	0.377191186	0.468783468	0.356859028	0.34637183	0.349204719	0.366642237	0.457595199	0.295888156	0.403595358	0.309477896	0.353013366	0.096721336	0.394933432	0.348258197	0.334776551	0.485329181	0.414168328	0.398156852	0.423332989	0.382837743	0.319507837	0.347313911	0.314246207	0.326624632	0.375158966	0.339838058	0.303907752	0.338451475	0.320833266	0.348258197	0.370125979	0.339838058	0.343091816	0.326624632	0.298826396	0.369127363	0.294217527	0.316430837	0.336150825	0.337990314	0.348258197	0.26197356	0.345901638	0.260804206	0.346842587	0.27622062	0.300513893	0.340301275	0.312072396	0.318186462	0.343558759	0.356376261	0.331133902	0.328873247	0.34215951	0.359281808
225655_at	0.677540541	0.684441805	0.436965942	0.532375216	0.841220796	0.464126468	0.554398656	0.688003063	0.591237903	0.705082774	0.715452552	0.44555372	0.594505131	0.709145784	0.666098535	0.490337998	0.529857159	0.559991539	0.429191023	0.711218715	0.656852365	0.476939827	0.464787364	0.453104585	0.438178778	0.376682103	0.377700984	0.237571031	0.659881592	0.662962854	0.115210898	0.311638922	0.548032582	0.050586566	0.403047711	0.497650325	0.449306428	0.409677029	0.493240207	0.453742117	0.378211468	0.423332989	0.435757637	0.429191023	0.430375189	0.45953998	0.414168328	0.4860394	0.447424501	0.470801681	0.425079554	0.481804162	0.471477449	0.376173705	0.463467002	0.432159483	0.472833633	0.474196017	0.465449721	0.463467002	0.456949681	0.44246009	0.521636009	0.429191023	0.497650325	0.450567365	0.488180608	0.500629485	0.472833633	0.380774468
225660_at	0.453104585	0.111374706	0.102766022	0.154155046	0.056779202	0.110416748	0.053527653	0.092271052	0.012176027	0.481104255	0.207059085	0.084960259	0.142988086	0.056130152	0.151516125	0.032673508	0.03318971	0.496172577	0.677540541	0.044653714	0.016291155	0.635592103	0.030597787	0.242439508	0.19442533	0.033533219	0.11457102	0.064687431	0.195121005	0	0.019681141	0.049274385	0.086232029	0.040484749	0.037790857	0.044321824	0.072216503	0.016863544	0.078596033	0.079232998	0.057427667	0.123872116	0.125159279	0.040987518	0.229059145	0.091953225	0.135176092	0.088774994	0.207413524	0.147571176	0.259249181	0.030424032	0.061307043	0.222847193	0.10212934	0.216339529	0.170826957	0.201063171	0.074451663	0.097675279	0.187162444	0.227591589	0.09831132	0.200712174	0.085278228	0.155808136	0.013965082	0.077640302	0.036605109	0.037452526
225762_x_at	0.171500757	0.184757873	0.108502008	0.19931002	0.1823612	0.195469096	0.190265939	0.286772758	0.12773706	0.154815927	0.077640302	0.374652624	0.126769841	0.134851739	0.179972246	0.306469977	0.16245082	0.209544256	0.26197356	0.231267467	0.229426607	0.202117294	0.243569121	0.242815793	0.28025189	0.224302948	0.467445523	0.129673555	0.260026097	0.165122077	0.157464191	0.454380989	0.28309387	0.356376261	0.582754731	0.19931002	0.203173101	0.224667445	0.249633521	0.196863279	0.254996657	0.088457152	0.190957442	0.190957442	0.264320314	0.260026097	0.167131066	0.078596033	0.13614969	0.064526737	0.242815793	0.222847193	0.176233381	0.234595925	0.132259995	0.1823612	0.227591589	0.394933432	0.275017709	0.143641591	0.106907524	0.262754619	0.142988086	0.207768157	0.201414362	0.095767535	0.372131139	0.277426511	0.221394971	0.220670179
